id,title,author,orbital_score,reading_level,book_format,parent_role,hook,status,browse_visible,cover_image_url,year_published,age_bands,themes,subjects
0b0ec8fb-264b-402d-b7f4-6c90636f0810,Summer at Squee,Andrea Wang,4,independent,chapter-book,read-and-discuss,A Chinese American girl has one summer to figure out who she is — at a camp called Squee where nothing goes as expected.,active,True,https://covers.openlibrary.org/b/id/14592873-L.jpg,2025,8-10,"adventure, belonging, Chinese-American, identity, summer-camp",social-emotional
9e8239af-3c36-4e10-bfcf-b34a39d5c444,The Bard and the Book: How the First Folio Saved the Plays of William Shakespeare from Oblivion,Ann Bausum,5,independent,nonfiction,read-and-discuss,Eighteen of Shakespeare's plays would have been lost forever — but two actors spent years collecting his manuscripts and publishing the First Folio. This is that story.,active,True,https://covers.openlibrary.org/b/id/14605731-L.jpg,2025,8-10,"First-Folio, language, literary-history, printing, Shakespeare",
fb75474b-fc92-4ec8-8fbb-04eb162b2185,The Beetle Book,Steve Jenkins,4,independent,nonfiction,read-and-discuss,One out of every four living things on Earth is a beetle. Steve Jenkins drew every one of them to scale.,active,True,https://covers.openlibrary.org/b/isbn/9780547680842-L.jpg,2012,8-10,"adaptation, beetles, camouflage, defense, global-habitats, insect-diversity","art, science"
c53c654e-74ce-4533-949d-f2810f50a9e3,The Boy Who Harnessed the Wind (Young Readers Edition),William Kamkwamba & Bryan Mealer,5,independent,chapter-book,read-and-discuss,The full story of how a boy who could not afford school taught himself enough physics to save his village.,active,True,https://covers.openlibrary.org/b/isbn/9780147510426-L.jpg,2015,8-10,"Africa, engineering, famine, physics, renewable-energy, self-education","geography, history, science, social-emotional"
10d434b4-4436-45e2-a239-77387e5bc693,"The Enigma Girls: How Ten Teenagers Broke Ciphers, Kept Secrets, and Helped Win World War II",Candace Fleming,5,independent,nonfiction,read-and-discuss,"Ten teenage girls were recruited to break Nazi codes at Bletchley Park — and they couldn't tell anyone, including their families, for 30 years.",active,True,https://m.media-amazon.com/images/I/81P7Eeml7jL._SL500_.jpg,2023,"10-12, 8-10","Bletchley-Park, cryptography, mathematics, women-in-war, WWII",
fbd33b8a-7fbb-45d1-8f43-8e7b039ac14c,The Eyes and the Impossible,Dave Eggers,5,independent,chapter-book,read-and-discuss,Johannes is a free dog who sees everything in the urban park he guards — and what he sees is about to change everything.,active,True,https://covers.openlibrary.org/b/id/14739048-L.jpg,2023,8-10,"dogs, freedom, friendship, observation, urban-park",
33d7446f-af57-4170-90f6-6f3789f8b710,The First State of Being,Erin Entrada Kelly,5,independent,chapter-book,read-and-discuss,A boy living in a 1999 apartment complex meets a time traveler from the future — and the questions they ask each other are the ones that matter most.,active,True,https://covers.openlibrary.org/b/id/14590766-L.jpg,2024,8-10,"1999, apartment-community, friendship, time-travel, Y2K",
b920893f-d8bc-4cbf-9d85-7d18dea16f49,The Girl Who Drew Butterflies,Joyce Sidman,5,independent,nonfiction,read-and-discuss,"In 1679, when people believed insects were born from mud, a German woman proved them wrong by painting.",active,True,https://covers.openlibrary.org/b/isbn/9781664480025-L.jpg,2018,"10-12, 8-10","17th-century, art-as-science, entomology, metamorphosis, women-in-science","art, geography, history, science"
ec9390ea-b374-49b9-8ff3-419f180a5c92,The Girl Who Drew Butterflies,Joyce Sidman,5,independent,nonfiction,read-and-discuss,"In 1679, a woman sailed to Suriname to draw insects when the scientific establishment said they were born from mud.",active,True,https://covers.openlibrary.org/b/isbn/9781664480025-L.jpg,2018,"10-12, 8-10","17th-century, entomology, Maria-Sibylla-Merian, metamorphosis, scientific-illustration, women-in-science","art, history, science"
31b4863b-8e82-4748-b9a4-1163dcf7195e,The Great Wall of Lucy Wu,Wendy Wan-Long Shang,4,independent,chapter-book,read-and-discuss,Lucy Wu has her year planned until her Chinese grandmother moves in and ruins everything by being completely right.,active,True,https://covers.openlibrary.org/b/isbn/9780545162159-L.jpg,2011,8-10,"basketball, Chinese-American-identity, cultural-tension, family, food","geography, history, language-arts, social-emotional"
95fcebf3-cdf9-43c0-ac28-b0f6cff897cc,The Hundred Dresses,Eleanor Estes,4,independent,chapter-book,read-and-discuss,Wanda says she has a hundred dresses at home. Everyone laughs. Nobody looks at the drawings.,active,False,https://covers.openlibrary.org/b/isbn/9781880507063-L.jpg,1944,8-10,"art, bullying, bystander, immigration, Polish-American, poverty, regret","art, language-arts, social-emotional"
b4a7aeec-7a55-4cd8-9a03-b51680f7a768,The Impossible Creatures,Katherine Rundell,4,independent,chapter-book,read-and-discuss,A boy discovers that mythological creatures are real and living in a secret archipelago — and they are dying.,active,True,https://covers.openlibrary.org/b/id/14593524-L.jpg,2023,"10-12, 8-10","adventure, ecology, endangered-species, fantasy, mythological-creatures",
66e09d05-82af-45f5-b301-ba0ebcda36bc,The Incredibly Human Henson Blayze,Derrick Barnes,3,independent,chapter-book,read-and-discuss,Henson Blayze is discovering who he is — and the book insists that being human is the most remarkable thing about him.,active,True,https://m.media-amazon.com/images/I/81gXF2AoxfL._SL500_.jpg,2025,8-10,"Black-joy, community, identity, what-it-means-to-be-human",social-emotional
ef03165d-ab2f-4078-b15f-c70943207bf6,The Ink Witch,Steph Cherrywell,4,independent,graphic-novel,read-and-discuss,A young witch discovers that the ink she uses for spells has a life of its own — and the discovery reshapes everything she thought she knew about magic and art.,active,True,https://m.media-amazon.com/images/I/81DNAT2Ri+L._SL500_.jpg,2025,"10-12, 8-10","art, coming-of-age, ink, magic, witch",
a119656b-3b08-4cbf-bdf7-8d2fbb17a4af,The Lions' Run,Sara Pennypacker,5,independent,chapter-book,read-and-discuss,"Lucas is a French orphan in a Nazi-occupied village, known for being a coward — and the kittens he rescues lead him directly into the Resistance and the Lebensborn program's stolen children.",active,True,https://covers.openlibrary.org/b/isbn/9781250392817-L.jpg,2026,8-10,"courage, Nazi-occupation, orphan, Resistance, WWII-France",
7fb8eb2e-b322-41a1-a5c7-90af54aecb92,The Lost City of Z (Young Readers Edition),David Grann,5,advanced,nonfiction,read-and-discuss,A British explorer searched the Amazon for a city that scientists said could not exist. He disappeared. Then archaeologists found it.,active,True,https://covers.openlibrary.org/b/isbn/9781400078455-L.jpg,2017,"10-12, 8-10","Amazon, archaeology, exploration, indigenous-civilizations, obsession","geography, history, science, social-emotional"
478900ef-be38-4908-bb99-f613975dcd6d,The Lumbering Giants of Windy Pines,Mo Netz,4,independent,chapter-book,read-and-discuss,A girl who uses a wheelchair moves to a motel near terrifying woods — and becomes the only one brave enough to go in.,active,True,https://m.media-amazon.com/images/I/91bRepav2SL._SL500_.jpg,2024,8-10,"courage, disability, forest-ecology, motel-life, mystery",
7323a15c-c368-4e6f-bc7a-4bb803520a0d,"The Many Assassinations of Samir, the Seller of Dreams",Daniel Nayeri,5,independent,chapter-book,read-and-discuss,A boy travels the ancient Persian trade routes with a merchant who may be a con artist or a saint — and every assassination attempt reveals a new moral problem.,active,True,https://covers.openlibrary.org/b/id/13441449-L.jpg,2023,8-10,"morality, mystery, Persian-caravanserai, storytelling, trade-routes",
b9d3cdbb-1352-44dc-8fc6-e5dbe3066e17,The Map Trap,Andrew Clements,4,independent,chapter-book,read-and-discuss,A boy who draws incredibly detailed maps of his school accidentally reveals a secret about a teacher.,active,True,https://covers.openlibrary.org/b/isbn/9781416997283-L.jpg,2014,8-10,"cartography, maps, obsession, privacy, school","geography, language-arts, math, social-emotional"
7895644f-0f3c-4a9a-b591-662adc18f8f5,"The Mona Lisa Vanishes: A Legendary Painter, a Shocking Heist, and the Birth of a Global Celebrity",Nicholas Day,5,independent,nonfiction,read-and-discuss,The Mona Lisa became the most famous painting in the world because someone stole it — and the book shows how a great painting becomes a global icon.,active,True,https://covers.openlibrary.org/b/id/14417472-L.jpg,2023,8-10,"art-history, celebrity, heist, Leonardo-da-Vinci, Mona-Lisa",
f456feaa-2643-4cad-9639-fc740201d131,The Mysterious Virginia Hall: World War II's Most Dangerous Spy,Claudia Friddell,5,independent,nonfiction,read-and-discuss,"Virginia Hall was an American spy in France during WWII who operated with a wooden leg — and the Gestapo called her 'the most dangerous Allied spy,' not knowing she was a woman.",active,True,https://m.media-amazon.com/images/I/81zTLaQEt-L._SL500_.jpg,2025,"10-12, 8-10","courage, France, prosthetic-leg, Virginia-Hall, WWII-spy",history
cb1d8d4c-cfe3-4daf-bc83-1c2016308fb2,The One and Only Ivan,Katherine Applegate,4,independent,chapter-book,read-and-discuss,"A silverback gorilla narrates 27 years in a shopping mall cage, and the only way he can tell the truth is by painting.",active,True,https://covers.openlibrary.org/b/isbn/9780061992278-L.jpg,2012,8-10,"animal-rights, art, captivity, gorillas, truth","art, language-arts, science, social-emotional"
0791ad02-190d-477f-8bc8-14d8940c5c87,The Pecan Sheller,Lupe Ruiz-Flores,5,independent,chapter-book,read-and-discuss,Petra leaves school to work in a Texas pecan factory in 1930 and ends up leading a strike — and the history she is living through is real.,active,True,https://m.media-amazon.com/images/I/81Or6Zm9-dL._SL500_.jpg,2025,"10-12, 8-10","1930s-Texas, courage, family, labor-rights, pecan-factory",
2846ce50-906b-4d29-aab4-734c7ee2cc8d,The Poisoned King,Katherine Rundell,4,independent,chapter-book,read-and-discuss,Ancient dragons are dying in the Archipelago — and Christopher and Anya must find out why before the last one is gone.,active,True,https://covers.openlibrary.org/b/id/15122285-L.jpg,2025,"10-12, 8-10","adventure, conservation, dragons, fantasy, magic",
83dffdfb-85f0-4899-9ee8-d7d5d52e3d60,The Secret Library,Kekla Magoon,4,independent,chapter-book,read-and-discuss,"Three middle school students discover a secret library — and the book they find might save their lives, or destroy everything.",active,True,https://covers.openlibrary.org/b/id/14625117-L.jpg,2026,8-10,"books, community, forbidden-knowledge, library, magic",
727df2ff-83ef-4837-9fca-26dd0abbca2a,The Six (Young Readers Edition): The Untold Story of America's First Women Astronauts,Loren Grush,5,independent,nonfiction,read-and-discuss,"In 1978, NASA selected its first women astronauts — six women who decided to become astronauts and changed NASA forever. This is their story.",active,True,https://covers.openlibrary.org/b/isbn/9781534497047-L.jpg,2025,"10-12, 8-10","NASA, sexism, space, STEM, women-astronauts",
a2e09e27-36c8-49e9-bfd1-1f29e356d4a7,The Teacher of Nomad Land: A World War II Story,Daniel Nayeri,5,independent,chapter-book,read-and-discuss,"In 1941 Iran, two newly orphaned siblings decide Babak will become a teacher to nomad tribes — and they set off across the mountains with a chalkboard strapped to his back, directly into the middle of World War II.",active,True,https://covers.openlibrary.org/b/id/15124221-L.jpg,2025,"10-12, 8-10","education, Iran, nomads, survival, WWII",
bf68cb95-57e8-4004-8507-a60eaa6594e0,The Tenth Mistake of Hank Hooperman,Gennifer Choldenko,4,independent,chapter-book,read-and-discuss,Hank Hooperman has made exactly nine notable mistakes — and the tenth might finally teach him something.,active,True,https://m.media-amazon.com/images/I/81JIAlquYuL._SL500_.jpg,2024,8-10,"community, consequences, humor, middle-school, mistakes",social-emotional
ee65fccd-ba74-498f-887b-acfd3d7ae998,The Undefeated,Kwame Alexander,5,independent,picture-book,read-and-discuss,This is for the unforgettable. The undeniable. The undefeated.,active,True,https://covers.openlibrary.org/b/isbn/9781328780966-L.jpg,2019,"10-12, 8-10","art, Black-history, civil-rights, poetry, resilience, tribute","art, history, language-arts, social-emotional"
5577338e-7f22-437b-8bd0-63b21ee6375b,The Vanishing of Lake Peigneur: A Graphic Novel Based on a True Story,Allan Wolf,5,independent,graphic-novel,read-and-discuss,"In 1980, an oil drilling accident caused a Louisiana lake to drain completely, taking boats, barges, and a small island with it — and the graphic novel makes the physics of a geological disaster feel viscerally real.",active,True,https://m.media-amazon.com/images/I/81T-rCVhRzL._SL500_.jpg,2025,"10-12, 8-10","disaster, drilling-accident, geology, lake, Louisiana",
37779edd-b509-4b79-b766-90f5e2425123,The Winter of the Dollhouse,Laura Amy Schlitz,4,independent,chapter-book,read-and-discuss,"An 11-year-old girl, an elderly woman, and an antique doll named Gretel are uniquely bound to each other across the chapters of a mystery that turns the dollhouse into a world of its own.",active,True,https://covers.openlibrary.org/b/id/15124220-L.jpg,2025,8-10,"child, doll, dollhouse, elderly-woman, intergenerational",social-emotional
3a4d3b3d-0d2b-4c3b-a5e2-5ba7f5a4f296,The World Is Waiting for You,Barbara Kerley,4,independent,nonfiction,read-and-discuss,"Every explorer, scientist, and artist started as a kid who liked something. This book shows the before and after.",active,True,https://covers.openlibrary.org/b/isbn/9781426311147-L.jpg,2013,8-10,"biography, careers, childhood-curiosity, exploration, photography, world","geography, science, social-emotional"
fb6c3825-cf62-4cad-8443-704cbd5ca38a,Tiny But Mighty,Hannah Shaw,4,independent,nonfiction,read-and-discuss,"A kitten smaller than your hand has 72 hours to live without intervention, and this book teaches you how to save it.",active,True,https://covers.openlibrary.org/b/isbn/9781524744069-L.jpg,2019,8-10,"animal-rescue, biology, community, neonatal-care, responsibility","math, science, social-emotional"
2ec9dcd8-b953-43c9-a9e6-038d112f28f4,Wangari's Trees of Peace,Jeanette Winter,5,independent,picture-book,read-and-discuss,"Wangari planted trees when the government told her to stop, went to prison, and won the Nobel Peace Prize.",active,True,https://covers.openlibrary.org/b/isbn/9788493684310-L.jpg,2008,8-10,"activism, deforestation, environment, Kenya, Nobel-Prize","geography, history, science, social-emotional"
f3d07dec-4391-4bc7-9b2f-c5c82ffe31e4,When the Sea Turned to Silver,Grace Lin,5,independent,chapter-book,read-and-discuss,"A girl whose grandmother is kidnapped follows a trail of ancient stories to find her, and the stories become the map.",active,True,https://covers.openlibrary.org/b/isbn/9781478912538-L.jpg,2016,8-10,"Chinese-mythology, family, identity, quests, storytelling","art, geography, history, language-arts, science"
7a1bfbc7-8be0-4aa6-a6da-0b0a1bd3fa21,A Most Perilous World: The True Story of the Young Abolitionists and Their Crusade Against Slavery,Kristina R. Gaddy,5,advanced,nonfiction,read-and-discuss,Four children of four famous abolitionists grew up inside the movement to end slavery — and their interwoven biographies open the inner world of America's most important social reform movement.,active,True,https://m.media-amazon.com/images/I/81AlZC03PtL._SL500_.jpg,2025,10-12,"abolition, activism, children-of-abolitionists, history, slavery",history
47471d4d-202a-43d4-bc7a-677a0218c103,Abolition and the African American Story,Patricia Williams Dockery,5,advanced,nonfiction,read-and-discuss,"A sweeping history of the Black abolitionist movement, the Civil War, and Reconstruction — told through names and stories that most American classrooms never teach.",active,True,https://covers.openlibrary.org/b/isbn/9780593811375-L.jpg,2025,10-12,"abolition, Black-history, Civil-War, migration, Reconstruction",history
be0ce5a1-2768-4798-b12c-91a91f2d7f4c,Almost American Girl,Robin Ha,4,independent,graphic-novel,read-and-discuss,"Robin moves from Seoul to Alabama knowing nobody — and discovers an American comic book club that shares her same love of comics, just in a different language.",active,True,https://covers.openlibrary.org/b/id/10179146-L.jpg,2020,10-12,"belonging, comics, immigration, K-pop, Korea",
85bda669-f482-4570-b446-54a435b0e42d,Amari and the Night Brothers,B.B. Alston,4,independent,chapter-book,read-and-discuss,Amari discovers a secret supernatural agency — and a file with her missing brother's name — and must prove she belongs there despite everyone insisting she doesn't.,active,True,https://covers.openlibrary.org/b/id/12714908-L.jpg,2021,10-12,"belonging, identity, magic-agency, mystery, supernatural",social-emotional
ee11b13e-205c-4778-a5af-89d1ec1f4199,American Murderer: The Parasite That Haunted the South,Gail Jarrow,5,advanced,nonfiction,read-and-discuss,"Millions of people in the American South were chronically sick, exhausted, and dismissed as lazy — and the cause was a microscopic parasite that entered through bare feet.",active,True,https://covers.openlibrary.org/b/isbn/9798855062816-L.jpg,2022,10-12,"American-South, hookworm, medicine, poverty, public-health",
8c61b127-0af4-4d1f-a1f8-79d2eb71ada6,An American Plague: The True and Terrifying Story of the Yellow Fever Epidemic of 1793,Jim Murphy,5,independent,nonfiction,read-and-discuss,"In 1793, yellow fever swept through Philadelphia — the nation's capital — killing 5,000 people in three months and destroying the city's functioning government.",active,True,https://covers.openlibrary.org/b/id/256836-L.jpg,2003,10-12,"1793, epidemiology, Philadelphia, public-health, yellow-fever",
3fcb2aba-1695-4be1-b655-1a0c2487db89,Blizzard of Glass: The Halifax Explosion of 1917,Sally M. Walker,5,independent,nonfiction,read-and-discuss,"On December 6, 1917, two ships collided in Halifax Harbor — and the resulting explosion was the largest human-made blast before the atomic bomb.",active,True,https://covers.openlibrary.org/b/id/7172258-L.jpg,2011,10-12,"1917, chemistry-of-disaster, explosion, Halifax, WWI",
f4f00b62-8e1c-4ca9-853a-e4be93097d0b,Book Scavengers,Jennifer Chambliss Bertman,4,independent,chapter-book,read-side-by-side,A book-based scavenger hunt across a city — and the clue hidden inside a rare book leads straight into a murder mystery.,active,True,https://covers.openlibrary.org/b/id/9140681-L.jpg,2016,10-12,"books, ciphers, Edgar-Allan-Poe, puzzle-hunt, San-Francisco",
270ee528-cf0d-4df8-8c38-0f0216f0d4f5,Born to Fly: The First Women's Air Race Across America,Steve Sheinkin,4,independent,nonfiction,read-and-discuss,"In 1929, 20 women flew small planes across America in a race men said they couldn't handle — and only 15 landed at the finish.",active,True,https://covers.openlibrary.org/b/id/9091470-L.jpg,2020,10-12,"1929-air-race, Amelia-Earhart, aviation, sexism, women-aviators",
06d38cc5-adb3-4a66-a87b-34ff12c01667,Boys in the Boat: The True Story of an American Team's Epic Journey to Win Gold at the 1936 Olympics (Young Adult Adaptation),Greg Zeigler and Daniel James Brown,5,independent,nonfiction,read-and-discuss,"Nine young men from the University of Washington, mostly from poor backgrounds, beat every Ivy League school to race against Hitler's Germany at the 1936 Berlin Olympics.",active,True,https://m.media-amazon.com/images/I/81ZTyW42DML._SL500_.jpg,2015,10-12,"1936-Olympics, Berlin, Great-Depression, rowing, teamwork",
e9cf5467-a803-4722-8cfb-e03685c7c917,Brown Girl Dreaming,Jacqueline Woodson,5,advanced,chapter-book,read-and-explore,"Jacqueline Woodson grew up between South Carolina and New York, between the civil rights movement and her own imagination. She wrote it all down.",active,True,https://covers.openlibrary.org/b/isbn/9781101926413-L.jpg,2014,10-12,"Black-girlhood, civil-rights-era, family, identity, memoir, New-York, South-Carolina, writing","geography, history, language-arts, social-emotional"
18a6f7b1-1724-4ec6-bf32-329d21c67619,Brown Girl Dreaming,Jacqueline Woodson,5,advanced,chapter-book,read-and-explore,Jacqueline Woodson grew up between Ohio and South Carolina with the Civil Rights Movement happening outside her window.,active,True,https://covers.openlibrary.org/b/isbn/9781101926413-L.jpg,2014,10-12,"civil-rights, family, identity, Jim-Crow, memoir, poetry","geography, history, language-arts, social-emotional"
fa1cc12e-56c7-4791-a9dd-32520faf4867,Chasing Lincoln's Killer,James L. Swanson,5,independent,nonfiction,read-and-discuss,"John Wilkes Booth shot Abraham Lincoln at 10:15 PM on April 14, 1865 — and for 12 days evaded the largest manhunt in American history, with a broken leg.",active,True,https://covers.openlibrary.org/b/id/6374127-L.jpg,2009,10-12,"Civil-War, forensics, John-Wilkes-Booth, Lincoln-assassination, manhunt",history
ede38f33-22fb-4f39-9d4b-b392c16fde45,"Chasing Space: An Astronaut's Story of Grit, Grace, and Second Chances",Leland Melvin,4,independent,nonfiction,read-and-discuss,Leland Melvin was drafted by the NFL and went deaf in NASA training — and still made it to the International Space Station twice.,active,True,https://covers.openlibrary.org/b/id/8185375-L.jpg,2018,10-12,"astronaut, deafness, microgravity, NASA, NFL",science
d3e4c355-a499-4ba7-b864-36ab43f8f1a6,City Spies,James Ponti,4,independent,chapter-book,read-and-discuss,"Five kids from five different countries, each with a skill set no adult spy could fake — and MI6 recruits them to go where trained agents cannot.",active,True,https://covers.openlibrary.org/b/id/10209077-L.jpg,2021,10-12,"found-family, heist, international-spy, MI6, world-geography",history
8d529197-a960-4521-9919-023a8b501863,Code Girls: The Untold Story of the American Women Codebreakers of World War II (Young Readers Edition),Liza Mundy,5,independent,nonfiction,read-and-discuss,Thousands of American women were secretly recruited to crack enemy codes in WWII — doing mathematics that shortened the war — and the government kept it classified for decades.,active,True,https://m.media-amazon.com/images/I/81ycVLeZ33L._SL500_.jpg,2023,10-12,"codebreaking, cryptography, NSA, women-mathematicians, WWII",
98d7a3ec-bd5f-4488-82e4-1f8c6496cd8d,Discovering Life's Story: The Birth of Genetics,Joy Hakim,5,advanced,nonfiction,read-and-discuss,"The story of how humans figured out that traits are inherited, from Gregor Mendel's peas to the discovery of DNA — and how long it took, and how many people were wrong first.",active,True,https://m.media-amazon.com/images/I/81FJ7OcexSL._SL500_.jpg,2026,10-12,"DNA, genetics, heredity, history-of-science, Mendel",science
4d1d01b1-2ed1-46ac-b9b7-fc4f4b1e7f6f,Drowned City: Hurricane Katrina and New Orleans,Don Brown,5,independent,graphic-novel,read-and-discuss,"Hurricane Katrina hit New Orleans on August 29, 2005 — and the real disaster was not the storm, but the levees that were supposed to protect the city.",active,True,https://covers.openlibrary.org/b/id/9920767-L.jpg,2015,10-12,"engineering-failure, flooding, Hurricane-Katrina, levees, New-Orleans",
1e5f137b-2522-437e-a257-c4194b6e0195,El Deafo,Cece Bell,4,independent,graphic-novel,read-and-discuss,"Cece Bell lost her hearing at 4 from meningitis — and got the biggest hearing aid any child had ever worn, which she eventually realized gave her a superpower.",active,True,https://covers.openlibrary.org/b/id/7337268-L.jpg,2014,10-12,"deafness, hearing-aid, identity, meningitis, superhero",
c8c0c595-2e0c-4507-80c3-ea68f1c38a89,Escape from Mr. Lemoncello's Library,Chris Grabenstein,4,independent,chapter-book,read-side-by-side,A famous game designer built the most extraordinary library ever — and 12 kids are locked inside for the night to solve puzzles using only the books on the shelves.,active,True,https://covers.openlibrary.org/b/id/7268631-L.jpg,2013,10-12,"books, game, library, puzzle, teamwork",language-arts
22c5f14f-5de4-452a-aa4f-ae1c9dd5b666,"Fallout: Spies, Superbombs, and the Ultimate Cold War Showdown",Steve Sheinkin,5,advanced,nonfiction,read-and-discuss,"The hydrogen bomb was 1,000 times more powerful than the atom bomb — and as America built it, Soviet spies stole the secrets, and the world reached the edge of annihilation.",active,True,https://covers.openlibrary.org/b/id/14562275-L.jpg,2021,10-12,"Cold-War, Cuban-Missile-Crisis, hydrogen-bomb, Oppenheimer, Soviet-spies",
e2590991-cb2b-4c13-9073-41781626013e,Footeprint: Eunice Newton Foote at the Dawn of Climate Science and Women's Rights,Lindsay H. Metcalf,5,advanced,chapter-book,read-and-discuss,Eunice Newton Foote discovered the greenhouse effect in 1856 and was erased from history so completely that it took 150 years for anyone to notice — this is the novel that refuses to let that stand.,active,True,https://m.media-amazon.com/images/I/91ThebAN-UL._SL500_.jpg,2026,10-12,"climate-science, CO2, Eunice-Foote, novel-in-verse, women-in-science",
7130a32e-792c-4724-af41-04ab9a99870e,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,4,independent,chapter-book,read-and-discuss,Two siblings secretly live inside the Metropolitan Museum of Art in New York City — and stumble onto a mystery about a statue that may be by Michelangelo.,active,True,https://covers.openlibrary.org/b/id/10500948-L.jpg,1967,10-12,"art-mystery, Metropolitan-Museum, Michelangelo, New-York, runaway",
699cfa9d-6654-47af-89dc-d0fec191f638,Greenglass House,Kate Milford,5,independent,chapter-book,read-and-explore,A smugglers' inn on a cliff above a frozen river fills with mysterious guests during Christmas break.,active,True,https://covers.openlibrary.org/b/isbn/9781664440555-L.jpg,2014,10-12,"adoption, maps, mystery, smuggling, stained-glass","art, geography, history, math, social-emotional"
4b949473-c1d6-478e-9d32-aece92e29bd5,Guts,Raina Telgemeier,3,independent,graphic-novel,read-side-by-side,Raina woke up one morning with a terrible stomach ache — and the stomach ache never really went away. This is the graphic memoir of what anxiety feels like from the inside.,active,True,https://covers.openlibrary.org/b/id/8788696-L.jpg,2019,10-12,"anxiety, phobia, school, stomach-problems, therapy",
51b246dd-a25a-46d3-91ee-a188626a5591,Hidden Figures Young Readers' Edition,Margot Lee Shetterly,5,independent,nonfiction,read-and-discuss,"Before NASA had computers, it had human computers — women who did the math by hand. The ones nobody wrote about were Black, and they were brilliant.",active,True,https://covers.openlibrary.org/b/isbn/9781441743541-L.jpg,2018,10-12,"Black-women-mathematicians, Katherine-Johnson, NASA, segregation, space-race",
124ebd37-1694-40df-8d21-097cfc7fe454,Hilo: The Boy Who Crashed to Earth,Judd Winick,3,independent,graphic-novel,read-side-by-side,A boy from another planet crash-lands on Earth with no idea where he came from — and his new best friend has to help him figure out what he is before the things chasing him arrive.,active,True,https://covers.openlibrary.org/b/id/8904690-L.jpg,2015,10-12,"alien, friendship, humor, identity, robot",science
eb9fdca2-7ce6-4a11-a85c-6ab01bae3f0f,How to Be a Good Creature: A Memoir in Thirteen Animals,Sy Montgomery,5,independent,nonfiction,read-and-discuss,"Thirteen animals — pigs, octopuses, emus, tarantulas — each one teaching Sy Montgomery something essential about being alive that she could not have learned from a human.",active,True,https://covers.openlibrary.org/b/id/9212755-L.jpg,2018,10-12,"animals, connection, ethology, memoir, naturalist",science
11c2c8b7-e3b6-4d69-82e0-396ef5565ea7,Howl's Moving Castle,Diana Wynne Jones,4,independent,chapter-book,read-and-discuss,Sophie is cursed to be an old woman and walks into the moving castle of the most dreadful wizard in the land — who turns out to be very different from what everyone says.,active,True,https://covers.openlibrary.org/b/id/8783945-L.jpg,1986,10-12,"humor-fantasy, identity, spell, Wales, witch",language-arts
7bd48369-63fa-4432-a745-d53444828a7c,I Will Always Write Back: How One Letter Changed Two Lives,Caitlin Alifirenka and Martin Ganda with Liz Welch,4,independent,nonfiction,read-and-discuss,A girl from Pennsylvania and a boy from Zimbabwe started writing to each other as a sixth-grade assignment — and the exchange revealed two completely different worlds.,active,True,https://covers.openlibrary.org/b/id/12178684-L.jpg,2015,10-12,"education, friendship, pen-pals, poverty, Zimbabwe",
8ef2a95a-591a-425d-ba55-e61b93376c94,Impossible Escape: A True Story of Survival and Heroism in Nazi Europe,Steve Sheinkin,5,advanced,nonfiction,read-and-discuss,"Rudolf Vrba escaped from Auschwitz — one of fewer than 700 people who ever did — and raced to get the truth to the world before Hungary's 750,000 Jews were deported there to die.",active,True,https://m.media-amazon.com/images/I/81hDGqLVYrL._SL500_.jpg,2023,10-12,"Auschwitz, escape, Holocaust, Rudolf-Vrba, WWII-Hungary",history
eed56d43-45b2-4555-a74c-ac7fdb6d7193,Inkheart,Cornelia Funke,4,independent,chapter-book,read-and-discuss,A man who can read characters out of books accidentally read a villain out of a novel 12 years ago — and now his daughter Meggie discovers she has the same power.,active,True,https://covers.openlibrary.org/b/isbn/9781913696184-L.jpg,2003,10-12,"adventure, books, characters-come-alive, Italy, reading-aloud",language-arts
0fdb403d-a93f-4bd2-b585-9f16a5e99e79,Island of the Blue Dolphins,Scott O'Dell,5,independent,chapter-book,read-and-discuss,"Karana is left behind when her people evacuate from a remote Pacific island — and survives alone for 18 years, becoming one of the most extraordinary figures in California history.",active,True,https://covers.openlibrary.org/b/id/5021868-L.jpg,1960,10-12,"18-years-alone, California, Chumash, San-Nicolas-Island, survival",
1c15c86a-050a-45be-9c50-7a125e437df0,Legendary Frybread Drive-In: Intertribal Stories,edited by Cynthia Leitich Smith,4,independent,chapter-book,read-and-discuss,"Indigenous authors from across more than a dozen nations tell the stories of Native American teenagers — and the anthology's title alone teaches that Native American culture is not one thing, it is hundreds.",active,True,https://m.media-amazon.com/images/I/81mEG2e-pRL._SL500_.jpg,2025,10-12,"identity, intertribal, Native-American, short-stories, sovereignty",
a8ac1461-309f-440f-b10c-2ff0f4e357ae,Lincoln's Grave Robbers,Steve Sheinkin,5,independent,nonfiction,read-and-discuss,A gang of counterfeiters plots to steal Abraham Lincoln's body from his Springfield tomb in 1876 — and the Secret Service has to stop them without Lincoln's family finding out.,active,True,https://covers.openlibrary.org/b/id/8311753-L.jpg,2013,10-12,"counterfeiting, grave-robbery, heist, Lincoln, Secret-Service",history
